FIPS,State,MSA code (with divisions),MSA name (with MSA divisions),Aggregate MSA code,Aggregate MSA name,County code,Township code,County name,Township name
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,491,Piscataquis County,Lobster unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,492,Piscataquis County,Mount Katahdin unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,493,Piscataquis County,Nesourdnahunk unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,494,Piscataquis County,Northeast Carry unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,495,Piscataquis County,Orneville unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,496,Piscataquis County,Rainbow unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,497,Piscataquis County,Shawtown unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,498,Piscataquis County,Soper Mountain unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,499,Piscataquis County,Spencer Bay unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,500,Piscataquis County,Trout Brook unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,501,Piscataquis County,Williamsburg unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,502,Piscataquis County,Bear Pond unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,503,Piscataquis County,Ripogenus unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,504,Piscataquis County,Packards unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,505,Piscataquis County,Churchill Depot unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,021,508,Piscataquis County,Remaining unorganized townships
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,650,Washington County,Addison town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,651,Washington County,Alexander town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,652,Washington County,Baileyville town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,653,Washington County,Baring town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,654,Washington County,Beals town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,655,Washington County,Beddington town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,656,Washington County,Calais city
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,657,Washington County,Centerville town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,658,Washington County,Charlotte town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,659,Washington County,Cherryfield town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,660,Washington County,Codyville plantation
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,661,Washington County,Columbia town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,662,Washington County,Columbia Falls town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,663,Washington County,Cooper town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,664,Washington County,Crawford town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,665,Washington County,Cutler town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,666,Washington County,Danforth town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,667,Washington County,Deblois town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,668,Washington County,Dennysville town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,669,Washington County,East Machias town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,670,Washington County,Eastport city
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,671,Washington County,Grand Lake Stream plantation
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,672,Washington County,Harrington town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,673,Washington County,Jonesboro town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,674,Washington County,Jonesport town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,675,Washington County,Lubec town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,676,Washington County,Machias town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,677,Washington County,Machiasport town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,678,Washington County,Marshfield town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,679,Washington County,Meddybemps town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,680,Washington County,Milbridge town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,681,Washington County,Northfield town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,682,Washington County,no 14 plantation lunds corner
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,683,Washington County,no 21 plantation Big Lake camp ground
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,684,Washington County,Pembroke town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,685,Washington County,Perry town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,686,Washington County,Princeton town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,687,Washington County,Robbinston town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,688,Washington County,Roque Bluffs town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,689,Washington County,Steuben town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,690,Washington County,Talmadge town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,691,Washington County,Topsfield town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,692,Washington County,Vanceboro town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,693,Washington County,Waite town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,694,Washington County,Wesley town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,695,Washington County,Whiting town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,696,Washington County,Whitneyville town
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,697,Washington County,Pleasant Point State Indian Res
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,698,Washington County,Brookton unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,699,Washington County,Devereaux unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,700,Washington County,Dyer unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,701,Washington County,Edmunds unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,702,Washington County,Forest unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,703,Washington County,Forest City unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,704,Washington County,Fowler unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,705,Washington County,Kossuth unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,706,Washington County,Lambert Lake unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,707,Washington County,Marion unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,708,Washington County,Trescott unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,709,Washington County,Indian State Indian Reservation unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,712,Washington County,East Central Washington unorganized
23,Maine,2300001,Northeast Maine nonmetropolitan area,,,029,713,Washington County,North Washington unorganized
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,110,Cumberlan County,Baldwin town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,113,Cumberlan County,Cape Elizabeth town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,114,Cumberlan County,Casco town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,115,Cumberlan County,Cumberland town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,116,Cumberlan County,Falmouth town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,117,Cumberlan County,Freeport town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,118,Cumberlan County,Gorham town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,119,Cumberlan County,Gray town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,122,Cumberlan County,Naples town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,123,Cumberlan County,New Gloucester town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,124,Cumberlan County,North Yarmouth town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,125,Cumberlan County,Long Island town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,126,Cumberlan County,Portland city
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,127,Cumberlan County,Pownal town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,128,Cumberlan County,Raymond town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,129,Cumberlan County,Scarborough town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,130,Cumberlan County,Sebago town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,131,Cumberlan County,South Portland city
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,132,Cumberlan County,Standish town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,133,Cumberlan County,Westbrook city
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,134,Cumberlan County,Windham town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,135,Cumberlan County,Yarmouth town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,136,Cumberlan County,Frye Island
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,005,137,Cumberlan County,Chebeaque Island
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,017,329,Oxford County,Hiram town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,017,339,Oxford County,Porter town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,716,York County,Alfred town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,717,York County,Arundel town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,719,York County,Biddeford city
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,720,York County,Buxton town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,721,York County,Cornish town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,722,York County,Dayton town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,724,York County,Hollis town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,725,York County,Kennebunk town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,726,York County,Kennebunkport town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,729,York County,Limerick town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,730,York County,Limington town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,731,York County,Lyman town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,734,York County,Old Orchard Beach town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,735,York County,Parsonsfield town
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,736,York County,Saco city
23,Maine,  76750,"Portland-South Portland-Biddeford, ME",,,031,740,York County,Waterboro town
23,Maine,  76900,"Portsmouth, NH-ME",,,031,723,York County,"Eliot town, ME"
23,Maine,  76900,"Portsmouth, NH-ME",,,031,727,York County,"Kittery town, ME"
23,Maine,  77350,"Rochester-Dover, NH-ME",,,031,718,York County,"Berwick town, ME"
23,Maine,  77350,"Rochester-Dover, NH-ME",,,031,728,York County,"Lebanon town, ME"
23,Maine,  77350,"Rochester-Dover, NH-ME",,,031,739,York County,"South Berwick town, ME"
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,001,002,Androscoggin County,Durham town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,001,008,Androscoggin County,Livermore Falls town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,005,111,Cumberlan County,Bridgton town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,005,112,Cumberlan County,Brunswick town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,005,120,Cumberlan County,Harpswell town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,005,121,Cumberlan County,Harrison town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,140,Franklin County,Avon town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,141,Franklin County,Carrabassett Valley town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,142,Franklin County,Carthage town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,143,Franklin County,Chesterville town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,144,Franklin County,Coplin plantation
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,145,Franklin County,Dallas plantation
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,146,Franklin County,Eustis town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,147,Franklin County,Farmington town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,148,Franklin County,Industry town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,149,Franklin County,Jay town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,150,Franklin County,Kingfield town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,151,Franklin County,Madrid town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,152,Franklin County,New Sharon town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,153,Franklin County,New Vineyard town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,154,Franklin County,Phillips town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,155,Franklin County,Rangeley town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,156,Franklin County,Rangeley plantation
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,157,Franklin County,Sandy River plantation
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,158,Franklin County,Strong town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,159,Franklin County,Temple town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,160,Franklin County,Weld town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,161,Franklin County,Wilton town
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,162,Franklin County,Alder Stream unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,163,Franklin County,Beattie unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,164,Franklin County,Chain of Ponds unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,165,Franklin County,Coburn Gore unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,166,Franklin County,Township D unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,167,Franklin County,Davis unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,168,Franklin County,Township E unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,169,Franklin County,Freeman unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,170,Franklin County,Gorham Gore unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,171,Franklin County,Jim Pond
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,172,Franklin County,Kibby
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,173,Franklin County,Lang unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,174,Franklin County,Lowelltown unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,175,Franklin County,Massachusetts Gore unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,176,Franklin County,Merrills Strip unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,177,Franklin County,Mount Abram unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,178,Franklin County,Perkins unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,179,Franklin County,Redington unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,180,Franklin County,Salem unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,181,Franklin County,Seven Ponds unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,182,Franklin County,Skinner unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,183,Franklin County,Stetsontown unorganized
23,Maine,2300002,Southwest Maine nonmetropolitan area,,,007,184,Franklin County,Bigelow unorganized
